headline,label
Amazon has bought cameras to take temperatures of workers during the coronavirus pandemic from a Chinese firm the United States blacklisted over allegations it helped China detain and monitor Uighurs and other Muslim minorities,0
WHO accused of 'carrying China's water' after official refuses to acknowledge Taiwan during bizarre interview,-1
"Divorce rate spikes across China after 'couples spend too much time together during coronavirus home quarantine', officials claim",0
"China Uses Rape as Torture Tactic Against Uighur Detainees, Victims Say",-1
Leaked Documents Show How China’s Army of Paid Internet Trolls Helped Censor the Coronavirus,-1
China makes criticizing CPP rule in Hong Kong illegal worldwide,-1
Steve Bannon Is Behind Bogus Study That China Created COVID,1
"Fewer than 4% of adults in Wuhan, China, tested positive for antibodies against COVID-19, putting the possibility of countries developing ""herd immunity"" against the virus without a vaccine in doubt.",1
Hong Kong Government Will Prioritize Bill to Make Booing China’s National Anthem Punishable by Prison,-1
"China has refused repeated requests by the World Health Organisation to take part in investigations into the origins of COVID-19, a WHO representative in China has told Sky News",-1
"After banning Animal Crossing, China to begin censoring online gaming by isolating Chinese players from world and requiring real-name logins",0
China hotel collapse: 70 people trapped in building used for coronavirus quarantine,-1
"The world should stand up to China over Hong Kong, activist Nathan Law says",0
White House condemns China for delaying Hong Kong elections despite Trump suggesting same for US,-1
Japan to pay at least 536 million for companies to leave China,0
"China declares dogs are companions and should not be eaten, signalling possible end to brutal meat trade",-1
"China threatens product,export boycotts if Australia launches investigation of Beijing's handling of coronavirus",-1
Wuhan doctors celebrate closure of last temporary hospital after dramatic fall in cases in China,1
"Coronavirus: Singapore PM calls for end to US-China blame game, wants to see leadership from Trump administration",-1
"China's Global Times trolls US, says: 'US should stand with Minnesota violent protesters as it did with HK rioters",-1
"China’s first confirmed Covid-19 case has been traced back to November 17, a 55-year-old from Hubei province",0
"‘Things happened that we don’t know about’: Emmanuel Macron becomes latest world leader to question China over coronavirus - ‘Given what China is today, let’s not be so naive as to say it’s been much better at handling this’",0
Hong Kong activists are holding up blank signs because China now has the power to define pro-democracy slogans as terrorism,-1
China's parliament has approved a new security law for Hong Kong which would make it a crime to undermine Beijing's authority in the territory.,0
China sentences second Canadian citizen to death in two days,-1
Chinese Scholar arrested by CCP after calling for political reform in China,-1
"China Concealed Extent of Virus Outbreak, U.S. Intelligence Says",1
"China congratulates Joe Biden on being elected US president, says ""we respect the choice of the American people""",1
China imprisons two Tibetans for song praising His Holiness the Dalai Lama,1
20 Indian soldiers killed during India-China face-off in Ladakh,-1
Japan to Fund Firms to Shift Production Out of China,0
Greta Thunberg slams China for arresting 17-year-old climate activist in Shanghai,0
Trudeau says world has questions ‘particularly’ for China on COVID-19 origin,0
"72% in Japan believe closure of illegal and unregulated animal markets in China and elsewhere would prevent pandemics like today’s from happening in future. WWF survey also shows 91% in Myanmar, 80% in Hong Kong, 79%in Thailand and 73% in Vietnam.",-1
"Trump, in a new video, says he will ‘make China pay’ for coronavirus pandemic",0
"Coronavirus outbreak causes decline in China greenhouse gas emissions. Experts say greenhouse gas emissions in China, the world’s largest current contributor to climate change, are down 25 per cent",0
Hong Kong primaries: China declares pro-democracy polls ‘illegal’,0
US 'deeply disturbed' by reports of systematic rape in China's Xinjiang camps,-1
China drops word 'peaceful' in latest push for Taiwan 'reunification',0
"China in darkest period for human rights since Tiananmen, says rights group",-1
China forces birth control on Muslims to suppress population,0
Trump less trusted across advanced economies than China's President Xi,1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
"Indians hold funerals for soldiers killed at China border, burn portraits of Xi",-1
China Is Using Uighur Labor to Produce Face Masks,0
Hong Kong activists are begging German Chancellor Angela Merkel not to sacrifice the country's values ​​to please China,1
China is guarding ancient bat caves against journalists and scientists seeking to discover the origins of the coronavirus,0
China Vows To Brutally Crush Hong Kong Pro-Democracy Protesters,-1
China warns the UK to 'step back from the brink' after Boris Johnson offers 3 million Hong Kong citizens refuge in Britain,0
Mike Pompeo says free world must change China or 'China will change us' | China,1
Tibetans demand China disclose fate of boy taken away in '95,0
"41% of Americans say they won't buy products made in China, while 35% of Chinese say they won't buy American-made goods",0
Over 70% favor removing 'China' from Taiwan passport,1
"China has betrayed Hong Kong, former HK governor says",-1
A Uighur Woman Who Was At Risk Of Being Forcibly Sent Back To China And Detained Has Arrived Safely In The US,0
New Zealand joins Five Eyes allies in condemning China for 'concerted campaign to silence all critical voices' in Hong Kong,-1
US Navy deploys three aircraft carriers to Pacific against China,0
headline,label
UK will veto Donald Trump's bid to let Russia back into the G7 as there is no evidence of 'changed behaviour' since Putin annexed the Crimea,-1
Newly revealed financial records show Trump owes millions to state-owned bank in China: report,0
"If U.S. President Donald Trump goes ahead with his threat to close Twitter, the site can always relocate to Germany, a senior German official suggests",-1
Iran issues arrest warrant for Trump; asks Interpol to help,0
Brazilian spokesperson tests positive for COVID-19 after he meets with Trump and Pence at Mar-a-Lago,1
Donald Trump's press secretary says police who attacked Australian journalists 'had right to defend themselves',-1
"New vaccines must not be monopolised, G7 tells Donald Trump - World leaders at a G7 video summit told Donald Trump that medical firms must share and coordinate research on coronavirus vaccines rather than provide products exclusively to one country.",1
Italy hospital says Dr. Fauci 'welcome with open arms' if Trump removes him from his post,1
Angela Merkel: Trump shares blame for US Capitol storming,0
Trump Admits He’s Never Mentioned Bounties to Putin Because He Thinks It’s ‘Fake News’,1
"‘I’m surprised he’s even heard of us’: Wales hits back after Trump criticises country’s coronavirus response | “I look forward to welcoming Joe Biden here as next president of the United States,” says Plaid Cymru leader",1
