comment,label
"Trump campaign 'disguised' and 'laundered' nearly $170 million worth of spending, watchdog group alleges in a new federal complaint",0
Michael Cohen says Donald Trump will flee to Mar-a-Lago and never return to White House,0
Trump reportedly said he would reject a bailout package if it included aid to keep the US Postal Service functioning,-1
'Tweeting at the TV doesn't fix things': Obama mocks Trump's record in rousing campaign speech,-1
‘You’re high’: Internet reacts after Trump says COVID makes him feel 20 years younger — 'Donald J. Trump feels better today than in the year 2000 because he's high on so many drugs.',1
"While Constantly Yelling About Voter Fraud, Trump Tried To Register In FL With WH Address",-1
Lesley Stahl gets security protection after death threat over Trump ‘60 Minutes’ interview: report,-1
"Trump Promises To Defund The Entire Military, If Congress Won't Let Him Punish The Internet For Being Mean To Him",1
Biden leads by 10 points as majority of Americans say Trump could have avoided coronavirus: Reuters/Ipsos poll,-1
Trump says 2020 presidential election will be 'rigged by foreign countries' as he slumps further in polls,-1
"Trump said 'only blacks could live this way' about Chicago and hates Obama because he's Black, Michael Cohen claims",-1
"'Unacceptable': Dems Fume After Trump Announces Plan to Refuse Congressional Oversight of Corporate Bailout Funds - ""This is a frightening amount of public money to have given a corrupt admininistration with zero accountability.""",-1
'I didn't do it': Trump shuns responsibility for cutting pandemic team before White House cuts mic of reporter asking 'nasty question',-1
"The only people dismissing the Russia bounties intel: The Taliban, Russia and Trump",0
"Trump Can’t Name One Thing He’d Prioritize if Re-elected — Even with Fox News’ Sean Hannity holding his hand, the president drew a blank when asked about a possible four more years",1
'I saved his a--': Trump boasted to Woodward that he protected Saudi Crown Prince Mohammed bin Salman after Jamal Khashoggi's brutal murder,-1
Trump's huge vote total breaks my heart. I recognize this America and I wish I did not. - The most dangerous implication of this election is that tens of millions accept a fictitious world created by an autocrat and marketed by Fox News.,1
Trump Threatens Pennsylvania Gov. Tom Wolf: I’ll Withhold Federal Aid Because You Didn’t Help My Campaign,0
'When the Country Needed Leadership Trump Turned Off the Lights': White House Goes Dark as Protests Over Killing of George Floyd Rage Across DC,-1
"Trump backed Xi over concentration camps for Uighur Muslims, ex-aide Bolton claims",0
"The Trump Campaign Reportedly Blew $1 Billion on Private Jets, Trump Properties, and Don Jr.’s Shitty Book",-1
"Trump Admitted to a Crime Against Humanity Last Night. And No, He Wasn’t Joking.",-1
"Senate made criminal referral of Trump Jr., Bannon, Kushner and two others to federal prosecutors",-1
YouTube will remove any new videos alleging Trump lost election because of fraud,-1
"Trump 'furious' about 'underwhelming' crowd at Tulsa rally. “This was a major failure,"" one outside adviser said",0
"Donald Trump labelled ""loser of the year"" by Europe's biggest news magazine",-1
"Trump Offered Assange Pardon if He Covered Up Russian Hack, Court Hears",0
Take her out’: recording appears to capture Trump at private dinner saying he wants Ukraine ambassador fired,-1
Facebook removes Trump post falsely saying flu is more lethal than Covid,-1
Trump administration blocks states from using Medicaid to respond to coronavirus crisis,-1
Twitter is publicly declaring Joe Biden the winner of the US election — on Trump’s own tweets,1
Leaked McDonalds recording shows the company is fighting against parts of Trump's coronavirus bill that would give workers paid sick leave,-1
Trump Boasts He Likely Saved ‘Billions’ Of Lives In A Nation With 330 Million People,1
"Trump Campaign ‘Laundering’ Campaign Finance Money, Election Watchdog Says",0
"Leaked White House data shows infections spiking more than 1,000% in rural areas that backed Trump | Trump claims cases are falling everywhere. An unreleased task force report shows massive spikes in the heartland",-1
"Donald Trump, Colossal Asshole, Says Doctors Get Extra Cash If People Die of COVID-19",-1
Mitt Romney calls Trump's IG firings 'a threat to accountable democracy',-1
"Community star Yvette Nicole Brown calls out Lil Wayne for posting photo smiling alongside Trump | 'There’s nothing a white supremacist could offer me that is worth my people,' she wrote",1
"Trump asked aides if he could pursue a wild plan to replace the electoral college with loyalists who would ignore the vote, report says",0
"Megathread: President Donald Trump Refuses to Participate in the Next Debate, Which is Scheduled to be Held Virtually",0
"More Than 2,000 Americans Have Died of the Coronavirus. Trump Is Tweeting About His TV Ratings.",-1
Megathread: Long-Concealed Records Show President Trump’s Losses and Years of Tax Avoidance | Part II,-1
Trump knew of Russian bounty on troops before late March: report,0
Trump threatens to adjourn both chambers of congress - something no president has ever done,-1
Trump Lied for Five Uninterrupted Minutes About Mail-in Voting During Virus Briefing,-1
Four Seasons: Donald Trump's campaign team mocked for booking wrong venue,-1
"The Trump Administration Just Canceled an Order for 80,000 Ventilators to Haggle Over the Price",0
Trump attacked for spending '1 in every 5 days' at a golf club in 2019. President famously told voters in 2016 he would be too busy ‘working for you’ to play.,0
Historians will likely rank Trump as one of the worst presidents,-1
"‘I would rather have a socialist in the White House than Donald Trump,’ says Republican Joe Walsh",0
Each of Trump’s 2016 campaign managers has now faced criminal charges,-1
Pentagon Officials Say Trump Was Talking Nonsense When He Called Beirut Explosion an Attack,-1
"Fauci admits administration has restricted his media appearances, says he's not surprised Trump got COVID",0
Trump says he thinks some Americans are wearing masks to show they disapprove of him and not as a preventive measure during the pandemic,0
Biden slams Trump for failing to condemn would-be kidnapping plot on Michigan governor: ‘Sort of behavior you’d expect from Isis’,-1
It’s Official: Biden Beats Trump in Town Hall Television Ratings,0
Pelosi To Trump: You’re Getting Kicked Out If You Lose The Race Whether You Like It Or Not,0
Americans under the age of 30 support removing Trump from office by a nearly 3-to-1 ratio,1
Bernie Sanders leads Donald Trump by widest margin of all 2020 candidates: Election poll,0
Oops: Jared Kushner reportedly created a Shell company to secretly pay Trump family members and spend half the campaign’s cash,0
"Atheist Group Asks IRS to Probe Megachurch Over Pro-Trump Rally, Says Event Violates Rule Banning Political Participation",-1
"Four Years Later, Senators Say, ‘Yes, Trump Conspired With The Russians’",0
Welp Trump’s Own Former Defense Secretary Just Compared Him to the Nazis So That Happened,0
Trump Says He'll Seek a Third Term Because 'They Spied On Me',0
Trump says he will leave the White House if Electoral College votes for Biden,0
How Trump Killed Tens of Thousands of Americans: A blow-by-blow account of his personal role in the coronavirus catastrophe.,-1
Biden responds to report Trump plans to declare premature victory: He's 'not going to steal this election',1
Trump Throws Tantrum After CNN Poll Shows Biden Crushing Him By Nearly 15 Points,-1
"Trump was convinced he was going to win on election night in a repeat of 2016, and was 'shouting at everyone' when Fox News called Arizona for Biden",1
Trump and Pence drop plans to address outdoor rally crowds amid reports of low attendance,-1
Megathread: Senator Mitt Romney Announces Vote to Convict President Donald Trump,0
Trump tweets predicting Obama would start a war with Iran to get re-elected are coming back to haunt him,-1
"Deutsche Bank plans to cut ties with Trump after the election, Reuters reported, and could seize his assets if he can't pay back his debts",0
Biden proposes federal mask mandate as Trump mocks reporter in Oval Office for wearing one,-1
The Republican Party Is Dead. It’s the Trump Cult Now.,-1
"Trump in ‘fragile’ mood and may drop out of 2020 race if poll numbers don’t improve, GOP insiders tell Fox News",0
Biden leads Trump by double digits with senior voters over 65—a group no Democrat has won in two decades,1
"Poll: 58% of Biden voters say vote is more ""against"" Trump than ""for"" Biden",0
Trump is calling protesters terrorists. That puts him in the company of the world's autocrats,-1
America Just Learned About Two More Impeachable Offenses by Trump and Barr,-1
"Trump reportedly won't meet with Pelosi on a coronavirus bill, or for any reason, because he's mad at her",-1
Twitter Users Stunned At 'Full-Blown Lunacy' Of Trump's Wild Axios Interview,0
Rudy Giuliani reportedly seeks pardon from Donald Trump,0
"Trump claims at debate that China is paying for farm subsidies. In fact, U.S. taxpayers are footing the bill",0
Trump's 'epic meltdown' on 60 minutes revealed as CBS releases full interview with president,0
Trump demands names of the congressional Republicans who said they recognize Biden as winner,1
"Mitch McConnell rams through six Trump judges in 30 hours after blocking coronavirus aid for months. Planned Parenthood warned that ""many"" of the judges have ""hostile records"" toward human rights and abortion",-1
